name,location,description,link,price,operation,bedrooms,bathrooms,floor area (m2),land size (m2),latitude,longitude,img_url_1,coordinates_1,distance_1,ModelScores
The Empress at Capitol Commons – 3 Bedroom Condo Unit for Sale in Pasig City,"Oranbo, Pasig","Experience the elegance of Empress at Capitol Commons, a 56-storey tower within the bustling estate of Capitol Commons. A sophisticated mall, a spacious park, a high-spirited gastropub and a nearby supermarket for all your needs. Indulge in the lifestyle YOU DESERVE in a sanctuary within the city. Empress ensures that you enjoy the pleasures of city living while developing a strong sense of self and belonging in a lively community.  Prime location with high-value appreciation at Capitol Commons, Ortigas Center, Pasig  Reasons to Invest: -Mixed-Use Estate -Convenient Road Network -Trusted Residential Developer -Metro Manila Subway -BGC-Ortigas Bridge -Smart Home Features -Pet Friendly  Amenities: 6th Level Indoor Amenity Floor Residents' Lounge Reading Room Social/Function Hall Pamper Room Fitness Hall Dance Studio Children's Playroom  Outdoor Amenities: Active Zone - 25m Lap Pool - Kiddie Pool - Cabanas / Lounge areas Quiet Zone - Garden - Wellness Lawn  Preselling - Turnover: 4Q 2026  Payment Terms: Option 1: 10% Spot DP 10% over amortization period 80% payable after last monthly amortization  Amortization Period: 36 months  Option 2: 20% over amortization period 80% payable after last monthly amortization  Get in touch now  Condo Property for Sale in Oranbo, Pasig, Metro Manila",https://www.lamudi.com.ph/the-empress-at-capitol-commons-3-bedroom-condo-uni-170848630339.html,"₱49,000,000",buy,3,3,152,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.24
"For Sale Rent to own 1 Bedroom Unit at Kasara Urban Resort Residences, Pasig","Ugong, Pasig","Pasig condo For Sale/Rent to own 1bedroom nr. Ortigas,Eastwood,BGC
HUGE DISCOUNTS!!!
5% -15% Discount
0% Interest in  4-5years
Lifetime Ownership
With Free Aircon / TV / REF

RESORT INSPIRED CONDO
KASARA URBAN RESORT RESIDENCES
Location: Along Eagle Street, Ugong, Pasig City

Near:
- Tiendesitas (5minutes walk)
-  C5 road
- Ortigas
-Eastwood
-BGC
-Makati

RENT TO OWN  UNITS
1-Bedroom    (28.00 SQM) - 25,000 / MONTH | 229K Down payment

Easy Requirements:
-2 Valid ID’s
-1 Proof Of Billing
-Reservation Fee",https://www.lamudi.com.ph/pasig-condo-for-sale-rent-to-own-1bedroom-2bedroom-nr-ortigas-eastwood-bgc.html,"₱4,247,011",buy,1,1,28,,14.582943,121.072573,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8dPYJImYxW67gVFX8gxIiydAFBvPxAfqtFxqWNRubafu8tTdd_ubZjYTwyeFmuMS9Iql9X5tqBxJHD51CLSREeNbF5Itjw8eDt1F5qGeI0-B_xcLete8NPf0pKRsw6d7vJkBiI2fnC5zekvCr-sik?stp=s2048x1152&ccb=10-5&oh=00_AfC7_QhybQF5AEOmIqIX38drq069n7sL0JgiiyupPUecfQ&oe=660CFC37&_nc_sid=201bca,"(121.072581, 14.584165)",0.135210581,3.24
Affordable 1BR Condo Rent to Own 8k Monthly No Downpayment Condo for Sale Pasig,"Ugong, Pasig","Unit - 10S  Kasara Urban Resort Residences Location Eagle St. and P.E Antonio., Ugong, Pasig City Near C5 Road, Tiendesitas, Megamall BGC McKinley  Accessibility: -3 mins WALK tiendesitas -5 mins drive to Ortigas -10 mins DRIVE to Megamall -10 mins to Eastwood -15 mins to BGC -5 mins from tiendesitas -10 mins drive to Ortigas -10 mins to Eastwood -15 mins to BGC  Easy Requirements Only 2 Valid ID’s 1 Proof of Billing 25k Reservation Fee",https://www.lamudi.com.ph/affordable-1br-condo-rent-to-own-8k-monthly-no-dow-170908649460.html,"₱2,710,902",buy,1,1,30,,14.582943,121.072573,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8dPYJImYxW67gVFX8gxIiydAFBvPxAfqtFxqWNRubafu8tTdd_ubZjYTwyeFmuMS9Iql9X5tqBxJHD51CLSREeNbF5Itjw8eDt1F5qGeI0-B_xcLete8NPf0pKRsw6d7vJkBiI2fnC5zekvCr-sik?stp=s2048x1152&ccb=10-5&oh=00_AfC7_QhybQF5AEOmIqIX38drq069n7sL0JgiiyupPUecfQ&oe=660CFC37&_nc_sid=201bca,"(121.072581, 14.584165)",0.135210581,3.24
"Pasig Condo For Sale: Kasara Urban, 1 Bedroom nr. Ortigas, BGC, Eastwood, Makati","Ugong, Pasig","HUGE DISCOUNTS!!!
FOR SALE/ RENT TO OWN/ READY FOR OCCUPANCY


  Starts at10K Monthly
  UPTO 900K DISCOUNT
  0% Interest
  Fast movein
  Lifetime Ownership
  With Freebies


KASARA URBAN RESORT RESIDENCES
Location: Along Eagle Street and P.E Antonio Street Ugong, Pasig City


  1-BEDROOM -   25K MONTHLY


Nearby Places:

  Tiendesitas (5min)
  C5 road (5min)
  Ortigas (5min)
  Megamall (11min)
  Eastwood (9min)
  BGC (20min)
  Makati (21min)
  Araneta Center Cubao (19min)


Easy Requirements:

  2 Valid ID’s
  1 Proof Of Billing
  No C.I needed
  Reservation Fee",https://www.lamudi.com.ph/10k-monthly-pasig-condo-for-sale-kasara-1bedroom-n-166650437580.html,"₱5,272,023",buy,1,1,28,,14.582943,121.072573,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8dPYJImYxW67gVFX8gxIiydAFBvPxAfqtFxqWNRubafu8tTdd_ubZjYTwyeFmuMS9Iql9X5tqBxJHD51CLSREeNbF5Itjw8eDt1F5qGeI0-B_xcLete8NPf0pKRsw6d7vJkBiI2fnC5zekvCr-sik?stp=s2048x1152&ccb=10-5&oh=00_AfC7_QhybQF5AEOmIqIX38drq069n7sL0JgiiyupPUecfQ&oe=660CFC37&_nc_sid=201bca,"(121.072581, 14.584165)",0.135210581,3.24
"1 Bedroom Condominium Unit for Sale at Kasara Urban Resort in Ugong, Pasig","Ugong, Pasig","KASARA URBAN RESORT RESIDENCES 
Location: P.E. Antonio, Eagle St, Brgy. Ugong, Pasig City

- Walking distance from IPI, Tiendesitas, and SM Pasig Center 
- 5mins away going to ORTIGAS CBD 
- 10mins away going to Eastwood City 
- 15mins away going to CUBAO 
- 10mins away from Megamall, Shaw Boulevard 
- 20mins away from BGC and Makati

PRE-SELLING AND RFO UNITS

- Starts at 12,000 monthly
- 5 years to pay with a 0% interest rate 
- No DOWNPAYMENT 
- 5% discount

READY FOR OCCUPANCY

- Starts at 10,000 monthly 
- 4 years to pay with a 0% interest rate 
- At least a 5% downpayment to move in 
- 5% discount

AMENITIES

- Man-made Waterfalls 
- Swimming Pool 
- Fitness Gym 
- Garden 
- Basketball Court 
- Bar Lounge 
- Function Room 
- Pet-Friendly

DIRECT MESSAGE FOR VIEWING & MORE DETAILS:  
Geraldine Aniolga

PRC & DHSUD LICENSED",https://www.lamudi.com.ph/1-bedroom-condominium-unit-for-sale-at-kasara-urba-17043399647.html,"₱2,200,000",buy,1,1,30,,14.582943,121.072573,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8dPYJImYxW67gVFX8gxIiydAFBvPxAfqtFxqWNRubafu8tTdd_ubZjYTwyeFmuMS9Iql9X5tqBxJHD51CLSREeNbF5Itjw8eDt1F5qGeI0-B_xcLete8NPf0pKRsw6d7vJkBiI2fnC5zekvCr-sik?stp=s2048x1152&ccb=10-5&oh=00_AfC7_QhybQF5AEOmIqIX38drq069n7sL0JgiiyupPUecfQ&oe=660CFC37&_nc_sid=201bca,"(121.072581, 14.584165)",0.135210581,3.26
2 Bedroom Unit for Sale at Urban Deca Homes Ortigas (Inner-B),"Ortigas Avenue, Pasig","Urban Deca Homes Ortigas Residences is a 22 building medium rise affordable housing project in Ortigas Extension.

It is ideal for those who work and live in the CBD & Pasig area.
It is also an alternative for renters who can use their money as down payment for their very own unit.

Address: KM 19 CTIP Cpd., Ortigas Avenue Ext. Barangay Rosario, Pasig City
LTS No.: 034631

Project Overview:

  Total Land Area: 132,280 sq. meter
  Total Saleable Area: 116,915 sq. meter
  Total No. of Units: 19,046 units
  22 Buildings
  15 floors
  3,331 parking slots
  Launch Date: 2018
  Turnover date: 2021
  Type of units: 2-3bedroom
  Est. Price range: 1.6M-2.6M


Features and Amenities:

  Guardhouse and 24/7 Security
  Cemented Sidewalks
  Underground Drainage System
  Water And Electrical Power System
  Perimeter Fence
  Multipurpose Hall
  Community Mall
  Pocket Parks
  Children Playground
  Admin Office
  Water Feature


Unit Deliverables:
WALLS
Interior – Flat Latex Paint
FLOOR:
Unit: Tile Finish
DOOR:
Main: Wooden Panel Door
Bedroom: Marine Flush
Toilet and Bath: PVC Door
TOILET & BATH:
Floor: Ceramic Tile
Wall: Ceramic Tile (Toilet Area Height: 0.9m- Shower Area: 1.85m)
KITCHEN:
Modular base Cabinet",https://www.lamudi.com.ph/2-bedroom-unit-for-sale-at-urban-deca-homes-ortiga-168621655276.html,"₱3,225,600",buy,2,1,30,,14.590053,121.081755,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8Omev0LldlOdECVFrx7Jr1TXezw6Fu8U_Uvx0yE_-RdeX-7QQSWElQuqu1kBsf7uV9k9YCn5yAktRNZ3g9ZGJmrOOFrzoCzA9flWc7Rjnm98RFyAWPE_ZivsqNDHXabkGRn1PusUdJk42erlnrrg?stp=s2048x1152&ccb=10-5&oh=00_AfDldsagjUPJ3xKg8Gm_uFZQYBuvmem5Q2k9oE4IknWXdA&oe=660D2C67&_nc_sid=201bca,"(121.081931, 14.590238)",0.027904161,2.67
"Manggahan, Pasig City, Foreclosed Residential - Condominium - 10001000009608","Manggahan, Pasig","Property No.: 10001000009608
Location: Unit 408-B, Villa Sole Condominium - Building B, E. A. Rodriguez Avenue, Brgy. Manggahan, Pasig City

Lot Area: n/a
Floor Area: 34 sqm

TCT No.: 011-2016004056
Classification: Residential - Condominium
Property Status: The property is vacant and secured.

Indicative Price: Php 2,350,000.00

 

*SALE IS ON AN “AS IS, WHERE IS” BASIS
*PROPERTIES AND PRICES ARE SUBJECT TO CHANGE WITHOUT PRIOR NOTICE",https://www.lamudi.com.ph/manggahan-pasig-city-foreclosed-residential-condom-170140825332.html,"₱2,350,000",buy,1,1,34,,14.601887,121.093698,https://scontent.fcrk1-2.fna.fbcdn.net/m1/v/t6/An8IXS0EPksZ3xSP8ymgosEOiexXs9YyNx1stbuEdStCtaplG1MMyBgB-OxZN2lF6Gn-b1G86oRJiZnphgf2Tq2ZILj3LfrtZrwiQqJPgh_8hPy1zNDY5mKp6B9m-jR5MUfoQua_7yMnItMsBCKkI8g?stp=s2048x1152&ccb=10-5&oh=00_AfBXJq7qXKg2HtOqgRkfYpYoTJZi7dvQk8ieUv6U1s7pvA&oe=660D09DE&_nc_sid=201bca,"(121.093595, 14.60128)",0.068072194,3.24
"Rent to Own Condo For Sale Studio Unit RFO Ortigas, Pasig Kasara Urban Resort","Ugong, Pasig","Kasara Urban Resort Residences  Location Eagle St. and P.E Antonio., Ugong, Pasig City Near C5 Road, Tiendesitas, Megamall BGC McKinley  TOWER 1 and 2 Ready for Occupancy Penthouse Units Available  Accessibility: -3 mins WALK tiendesitas -5 mins drive to Ortigas -10 mins DRIVE to Megamall -10 mins to Eastwood -15 mins to BGC -5 mins from tiendesitas -10 mins drive to Ortigas -10 mins to Eastwood -15 mins to BGC  READY FOR OCCUPANCY ""5% Downpayment to Move-in"" Unit Available – 20 C Studio 22.50 sqm - 10K Monthly  Easy Requirements Only 2 Valid ID’s 1 Proof of Billing 25k Reservation Fee",https://www.lamudi.com.ph/rent-to-own-condo-for-sale-studio-unit-rfo-ortigas-pasig-kasara-urban-resort.html,No Price,buy,1,1,22,,14.582943,121.072573,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8dPYJImYxW67gVFX8gxIiydAFBvPxAfqtFxqWNRubafu8tTdd_ubZjYTwyeFmuMS9Iql9X5tqBxJHD51CLSREeNbF5Itjw8eDt1F5qGeI0-B_xcLete8NPf0pKRsw6d7vJkBiI2fnC5zekvCr-sik?stp=s2048x1152&ccb=10-5&oh=00_AfC7_QhybQF5AEOmIqIX38drq069n7sL0JgiiyupPUecfQ&oe=660CFC37&_nc_sid=201bca,"(121.072581, 14.584165)",0.135210581,3.24
Rent to Own Condo in Pasig No Downpayment Eastwood Ortigas C5 Megamall Cubao IPI,"Ugong, Pasig","Unit Available - 20A  Kasara Urban Resort Residences Residential Resort In Pasig Near Eastwood, Shang Rila, Megamall, Greenhills,  Lifetime Ownership Pet friendly No Credit Investigation No Income Required  Very Easy Requirements -2 Valid Id -Proof Of Billing -Reservation Fee  For Online Presentation And Inquiries You May Pay Reservation Fee Thru Aqwire, Remittances Or Metrobank Rhoan Calo Registered Salesperson",https://www.lamudi.com.ph/rent-to-own-condo-in-pasig-no-downpayment-eastwood-166144154730.html,"₱3,103,923",buy,1,1,31,,14.582943,121.072573,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8dPYJImYxW67gVFX8gxIiydAFBvPxAfqtFxqWNRubafu8tTdd_ubZjYTwyeFmuMS9Iql9X5tqBxJHD51CLSREeNbF5Itjw8eDt1F5qGeI0-B_xcLete8NPf0pKRsw6d7vJkBiI2fnC5zekvCr-sik?stp=s2048x1152&ccb=10-5&oh=00_AfC7_QhybQF5AEOmIqIX38drq069n7sL0JgiiyupPUecfQ&oe=660CFC37&_nc_sid=201bca,"(121.072581, 14.584165)",0.135210581,3.29
"5 Bedroom Modern House with Swimming Pool in Greenwoods Executive Village, Pasig","San Miguel, Pasig","5 Bedroom Modern House with Swimming Pool in Greenwoods Executive Village, Pasig City.   Selling Price: Php: 28,000,000.00 Lot area: 235 sqm Floor area: 334 sqm  Other Details: 5 Spacious Bedrooms  4 Toilet & Bath Large Master Bedroom with Walk-in Closet and Full Bathroom Modern Spacious kitchen Pantry Powder room Swimming pool and Lanai Landscape Garden Maid’s room and Driver’s room with shared toilet & bath Service area 3 Car garage Balcony Spacious Family area at the 2nd floor Roof deck  Quiet Neighbourhood Gated Subdivision Near Malls, Churches, Schools, Supermarkets, and Hospitals  8Keystones PH | A.P.M. I A+ Haven Marketing Associate REBL: 0015298",https://www.lamudi.com.ph/5-bedroom-modern-house-with-swimming-pool-in-green-170135894658.html,"₱28,000,000",buy,5,,334,235,14.567197,121.092265,https://scontent.fcrk1-2.fna.fbcdn.net/m1/v/t6/An8OmXRJMKFS-BE2yczv0k_d1CkA_UDydiSBimi8sOQUzydGNxKryrBbUQOTiEb5_iPxtnhf2-Q0V8raLZVVUWKFhcKdcYK_9xZfFhB92ei-QYDMElUAYPdBsgqbUCgG27HXga6qn3-z1dbKWTE1Ag?stp=s2048x1152&ccb=10-5&oh=00_AfDVQSNb9Ons8BCTCFqTtLrwotlkkpY5txayAjC1DomxuA&oe=660D3CBF&_nc_sid=201bca,"(121.092257, 14.567212)",0.001870223,3.29
Modern Contemporary House with Pool in Greenwoods Pasig near BGC Taguig for Sale,"San Miguel, Pasig","Brand new 3-Storey Modern contemporary House in Greenwoods Executive village, Pasig City

Selling price: 38,000,000

Lot area: 219sqm + easement 
Floor area: 450 sqm estimate

Double High Ceiling",https://www.lamudi.com.ph/modern-contemporary-house-with-pool-in-greenwoods-170720533477.html,"₱38,000,000",buy,6,,450,219,14.567197,121.092265,https://scontent.fcrk1-2.fna.fbcdn.net/m1/v/t6/An8OmXRJMKFS-BE2yczv0k_d1CkA_UDydiSBimi8sOQUzydGNxKryrBbUQOTiEb5_iPxtnhf2-Q0V8raLZVVUWKFhcKdcYK_9xZfFhB92ei-QYDMElUAYPdBsgqbUCgG27HXga6qn3-z1dbKWTE1Ag?stp=s2048x1152&ccb=10-5&oh=00_AfDVQSNb9Ons8BCTCFqTtLrwotlkkpY5txayAjC1DomxuA&oe=660D3CBF&_nc_sid=201bca,"(121.092257, 14.567212)",0.001870223,3.04
Ready for Occupancy Studio Condominium Unit at Pasig  for Sale,"Amang Rodriguez Avenue, Pasig","The Grove by Rockwell
Located at E. Rodriguez, Pasig City 
Near Ateneo, UP, and MC

Unit Details
Tower C
34 sqm with balcony
North West facing
7th floor

Building Details

  Exclusive arrival and drop-off per tower
  Imposing, double height main lobbies
  Air-conditioned main lobbies
  Four high-speed passenger lifts per tower
  Automatic fire alarm and fire protection system
  100% Stand-by emergency power for all units
  Fire and Security command center with closed-circuit TV monitoring system
  24-hour Building Security
  Multi-level, above-grade and below grade pre-appointed parking with driver paging system
  Naturally ventilated corridors and elevator lobbies


Amenities

  A fully-equipped fitness center
  Private function rooms and multi-purpose game/lounge room
  Indoor multi-purpose court
  Outdoor tennis courts convertible to basketball or volleyball courts
  Central pool, kid's pool and lap pool
  Outdoor barbeque/picnic area, multi-purpose gazebo and cabanas
  Children's playground
  Zen/meditation gardens
  Grand lawn


Your Residence

  Solid-core, wood panel main entry door
  Laminated wood flooring for bedrooms, living and dining areas
  Imported tilework for kitchen
  Built-in overhead and under counter modular cabinet system for kitchen
  Built-in modular wardrobe closets for bedroom
  Ceramic tilework for toilet floors and shower area


Send me a message to schedule a tour!",https://www.lamudi.com.ph/ready-for-occupancy-studio-condominium-unit-at-pas-170911702682.html,"₱5,542,000",buy,1,1,34,,14.604707,121.092082,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8-Qeh9B7BbN8zuJ_fr_H3eEnvomVjUP3znCXMk1NWX5YblA3HInnhr3-c4ymBms-yyRP3jG-N6z4ewZt_JGbPBAeTdm0OrshEzSJuxp08t8z7Xd5NDJqP5PZrGzg0a51wzGwicaIsjWP-VBOo-IQ?stp=s2048x1152&ccb=10-5&oh=00_AfCcuagfKqo1dRtJ40uy_0bNKMjMO2xaqDHWuFmHziIwrQ&oe=660D18DF&_nc_sid=201bca,"(121.091308, 14.604821)",0.084343515,2.48
"2BR Condominium unit for Sale in Vantage Rockwell, Kapitolyo, Pasig City","Kapitolyo, Pasig","AI23-0150

For Sale: 2BR unit at Vantage Rockwell

Floor area: 60 sqm
2 Bedrooms
w/ utility room
Bare unit
Corner unit (facing south & west)
with parking space

Strategically located at Kapitolyo, Pasig City. Accessible to BGC and Ortigas

Selling price: Php 12,600,000",https://www.lamudi.com.ph/2br-condominium-unit-for-sale-in-vantage-rockwell-168675445224.html,"₱12,600,000",buy,2,2,60,,14.569208,121.060157,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An9NZ8MfcOyABd5dWliyb7ShPvwMTrpCBCz7JVeGkvjVEw29PDtP2GSX8y9VsGqjMoTrIShq4ShnCPxLUKiT8zvpnw54Jdyxaz60jMLZh24AoNcZjIUBHcRJb9CcWqhlrnF9MMWfKWP2njUqyeO0Jg?stp=s2048x1152&ccb=10-5&oh=00_AfAy4h_oBlz-66DhaxTfwxexOCDlhoncKKjXfL_-e66dSw&oe=660CF967&_nc_sid=201bca,"(121.063933, 14.569431)",0.407659444,3.45
For Sale: 1 Bedroom Executive Unit - The Sapphire Bloc South Tower in Pasig City,"Ortigas CBD, Pasig","For active and career-oriented individuals, The Sapphire Bloc is a four-tower complex that is set to be a stand-out destination for authentic lifestyle finds, as seen in the ground floor's unique mix of specialty restaurants and shops, completed by the development's prime location and efficiently designed living spaces, perfect for authentic and efficient city living. Found at the very heart of commercial and business hub in Ortigas Center, this stunning condominium development is bounded by Onyx, Sapphire and Garnet streets where it lies surrounded by towering office buildings and bustling commercial establishments.

Amenities

  Private Theater
  Game Room
  Fitness Gym
  Lounge
  Function Rooms
  Children's Play Area
  Massage/Sauna
  Fitness Facilities
  Indoor Play Area
  Wi-Fi Lounge


Condo Property for Sale in Ortigas CBD, Pasig, Metro Manila",https://www.lamudi.com.ph/for-sale-1-bedroom-executive-unit-the-sapphire-blo-170901075887.html,"₱12,828,924",buy,1,1,49,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,2.48
"RFO 3 Bedroom Townhouse for sale in Kapitolyo, Pasig City","Kapitolyo, Pasig","Ready for occupancy Townhouse in Kapitolyo Pasig 
- 3 bedrooms 
- 3 toilet and bath 
- maids room 
- 1 covered parking 
- 1 open parking driveway 
Lot area: 54sqm 
Floor area: 140sqm 
Asking price: ₱17,500,000",https://www.lamudi.com.ph/rfo-3-bedroom-townhouse-for-sale-in-kapitolyo-pasi-170670998067.html,"₱17,500,000",buy,3,,140,54,14.569208,121.060157,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An9NZ8MfcOyABd5dWliyb7ShPvwMTrpCBCz7JVeGkvjVEw29PDtP2GSX8y9VsGqjMoTrIShq4ShnCPxLUKiT8zvpnw54Jdyxaz60jMLZh24AoNcZjIUBHcRJb9CcWqhlrnF9MMWfKWP2njUqyeO0Jg?stp=s2048x1152&ccb=10-5&oh=00_AfAy4h_oBlz-66DhaxTfwxexOCDlhoncKKjXfL_-e66dSw&oe=660CF967&_nc_sid=201bca,"(121.063933, 14.569431)",0.407659444,4.95
"1 Bedroom  Unit for Sale at Le Pont Residences Brigetowne, Pasig City","Rosario, Pasig","Le Pont Residences Bridgetowne East, Pasig CityYour best life is within reach at Le Pont Residences. Bringing together carefully crafted living spaces and three levels of hyper-sized amenities in a world-class address, this premium residence allows you to embrace the elevated lifestyle you deserve. At Le Pont Residences, you can enjoy the unbeatable convenience of living close to important destinations. Located within the master-planned Bridgetowne Destination Estate, you will have direct access to key lifestyle establishments, as well as two major cities - Quezon City and Pasig.5% Launch Discount1 Bedroom unit (46sqm)With Parking Flexible Terms up to 78 Months (35K) Pet Friendly 100% Backup powerCar Wash StationE-vehicle Charging StationUse of Fiber-Optic cables Water tank and underground cistern30 hectare integrated township project",https://www.lamudi.com.ph/1-bedroom-unit-for-sale-at-le-pont-residences-brig-170725862414.html,"₱14,000,000",buy,1,1,46,,14.588464,121.089097,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An9AzqOKj6UIWw5tHg5cWdxNU9d3fzzXPaFXRjHn6XtEj_48S-3yiv5CNP7HRwBBnfwC8HVgqs2hx5WykrgaHWgwbYVsV1h3ANWtdmf0BmR92XI9czz1PF8uGePMDEwTFuiFPvY1BMmdaOzcuYd9Xa4?stp=s2048x1152&ccb=10-5&oh=00_AfAwDArfRi23_L4RQ4DcmXS29Q0XOQCQ_EAm9mhxftOw6w&oe=660D147A&_nc_sid=201bca,"(121.089178, 14.588909)",0.050004522,4.95
"2 Bedroom Unit for Sale at Le Pont Residences in Rosario, Pasig City","Rosario, Pasig","Le Pont Residences Bridgetowne East, Pasig City Your best life is within reach at Le Pont Residences. Bringing together carefully crafted living spaces and three levels of hyper-sized amenities in a world-class address, this premium residence allows you to embrace the elevated lifestyle you deserve. At Le Pont Residences, you can enjoy the unbeatable convenience of living close to important destinations. Located within the master-planned Bridgetowne Destination Estate, you will have direct access to key lifestyle establishments, as well as two major cities - Quezon City and Pasig.2 Bedroom unitWith ParkingFlexible Terms up to 78 Months (42K)5% Launch Discount With Club House Pet Friendly 30 hectare integrated township project",https://www.lamudi.com.ph/2-bedroom-unit-for-sale-at-le-pont-residences-in-r-17072586481.html,"₱31,000,000",buy,2,2,104,,14.588464,121.089097,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An9AzqOKj6UIWw5tHg5cWdxNU9d3fzzXPaFXRjHn6XtEj_48S-3yiv5CNP7HRwBBnfwC8HVgqs2hx5WykrgaHWgwbYVsV1h3ANWtdmf0BmR92XI9czz1PF8uGePMDEwTFuiFPvY1BMmdaOzcuYd9Xa4?stp=s2048x1152&ccb=10-5&oh=00_AfAwDArfRi23_L4RQ4DcmXS29Q0XOQCQ_EAm9mhxftOw6w&oe=660D147A&_nc_sid=201bca,"(121.089178, 14.588909)",0.050004522,3.66
